_id,source_name,converted_url,url,status,_class
6501eb544857332aa0b76ff5,Ebay-CATop100ICProj5015,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=primetoolscom&store_name=primetoolscom&_oac=1,https://www.ebay.ca/usr/primetoolscom,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eb564857332aa0b76ff6,Ebay-CATop100ICProj6349,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=longbeachmusic&store_name=longbeachmusic&_oac=1,https://www.ebay.ca/usr/longbeachmusic,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eb594857332aa0b76ff7,Ebay-CATop100ICProj5018,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=proplumbingsupply&store_name=proplumbingsupply&_oac=1,https://www.ebay.ca/usr/proplumbingsupply,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eb5d4857332aa0b76ff8,Ebay-CATop100ICProj6346,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=laplacellc&store_cat=0&store_name=laplaceguitargear&_oac=1,https://www.ebay.ca/usr/laplacellc,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eb5f4857332aa0b76ff9,Ebay-CATop100ICProj7677,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=carolinasportswarehouse&store_cat=0&store_name=carolinasportswarehouse&_oac=1,https://www.ebay.ca/usr/carolinasportswarehouse,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eb624857332aa0b76ffa,Ebay-CATop100ICProj5017,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=pro-distributing&store_cat=0&store_name=prodistributing&_oac=1,https://www.ebay.ca/usr/pro-distributing,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eb684857332aa0b76ffb,Ebay-CATop100ICProj7678,https://www.ebay.ca/sch/carpindu/m.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=carpindu&_oac=1,https://www.ebay.ca/usr/carpindu,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eb6f4857332aa0b76ffc,Ebay-CATop100ICProj6340,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=john623&store_cat=0&store_name=623guitars&_oac=1,https://www.ebay.ca/usr/john623,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eb724857332aa0b76ffd,Ebay-CATop100ICProj7671,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=californiakicks&store_cat=0&store_name=californiakicks&_oac=1,https://www.ebay.ca/usr/californiakicks,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eb7f4857332aa0b76ffe,Ebay-CATop100ICProj7672,https://www.ebay.ca/sch/calilife101/m.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=calilife101&_oac=1,https://www.ebay.ca/usr/calilife101,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eb824857332aa0b76fff,Ebay-CATop100ICProj5010,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=premierbathfixtures&store_name=premierbathfixtures&_oac=1,https://www.ebay.ca/usr/premierbathfixtures,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eb8d4857332aa0b77000,Ebay-CATop100ICProj5012,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=preprod0&store_name=preprod0&_oac=1,https://www.ebay.ca/usr/preprod0,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eb8f4857332aa0b77001,Ebay-CATop100ICProj6344,https://www.ebay.ca/sch/kjmusicinc/m.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=kjmusicinc&_oac=1,https://www.ebay.ca/usr/kjmusicinc,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eb994857332aa0b77002,Ebay-CATop100ICProj5011,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=premiumaq&store_cat=0&store_name=premiumaquaticsinc&_oac=1,https://www.ebay.ca/usr/premiumaq,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eba04857332aa0b77003,Ebay-CATop100ICProj7676,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=carlsgolfland&store_cat=0&store_name=carlsgolfland&_oac=1,https://www.ebay.ca/usr/carlsgolfland,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eba24857332aa0b77004,Ebay-CATop100ICProj5014,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=primadecorativehardware&store_name=primavents&_oac=1,https://www.ebay.ca/usr/primadecorativehardware,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eba64857332aa0b77005,Ebay-CATop100ICProj6342,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=jp.20-69&store_cat=0&store_name=banjokawaaie&_oac=1,https://www.ebay.ca/usr/jp.20-69,SUCCESS,com.milky.trackerWeb.model.Competitor
6501eba94857332aa0b77006,Ebay-CATop100ICProj7673,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=campchimo&store_cat=0&store_name=campchimo&_oac=1,https://www.ebay.ca/usr/campchimo,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ebab4857332aa0b77007,Ebay-CATop100ICProj5013,https://www.ebay.ca/sch/pricequotes/m.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=pricequotes&_oac=1,https://www.ebay.ca/usr/pricequotes,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ebb24857332aa0b77008,Ebay-CATop100ICProj7674,https://www.ebay.ca/sch/canadahottubparts/m.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=canadahottubparts&_oac=1,https://www.ebay.ca/usr/canadahottubparts,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ebb54857332aa0b77009,Ebay-CATop100ICProj5005,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=pickournos&store_cat=0&store_name=pickournos&_oac=1,https://www.ebay.ca/usr/pickournos,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ebb84857332aa0b7700a,Ebay-CATop100ICProj6337,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=jaydads81&store_cat=0&store_name=jaronsmusicplus&_oac=1,https://www.ebay.ca/usr/jaydads81,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ebbb4857332aa0b7700b,Ebay-CATop100ICProj7668,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=bullseye-darts&store_cat=0&store_name=bullseyedartsupply&_oac=1,https://www.ebay.ca/usr/bullseye-darts,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ebbe4857332aa0b7700c,Ebay-CATop100ICProj5004,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=photocrawf&store_cat=0&store_name=solidfuelsales&_oac=1,https://www.ebay.ca/usr/photocrawf,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ebc14857332aa0b7700d,Ebay-CATop100ICProj6338,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=jfn_enterprises&store_cat=0&store_name=jfnenterprises&_oac=1,https://www.ebay.ca/usr/jfn_enterprises,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ebc44857332aa0b7700e,Ebay-CATop100ICProj7669,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=buzzpinky&store_cat=0&store_name=buzzpinky&_oac=1,https://www.ebay.ca/usr/buzzpinky,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ebd74857332aa0b7700f,Ebay-CATop100ICProj6335,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=jax_music_supply&store_cat=0&store_name=jaxmusicsupply&_oac=1,https://www.ebay.ca/usr/jax_music_supply,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ebde4857332aa0b77010,Ebay-CATop100ICProj8998,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=tainted_visions&store_cat=0&store_name=taintedvisions&_oac=1,https://www.ebay.ca/usr/tainted_visions,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ebe74857332aa0b77011,Ebay-CATop100ICProj8997,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=swingsetstuff&store_cat=0&store_name=swingsetstuff&_oac=1,https://www.ebay.ca/usr/swingsetstuff,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ebf64857332aa0b77012,Ebay-CATop100ICProj5008,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=pnwhardware&store_cat=0&store_name=pnwhardware&_oac=1,https://www.ebay.ca/usr/pnwhardware,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ebf94857332aa0b77013,Ebay-CATop100ICProj6339,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=jjmusicsales&store_name=jjmusicsales&_oac=1,https://www.ebay.ca/usr/jjmusicsales,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ebfc4857332aa0b77014,Ebay-CATop100ICProj7660,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=bowlersmart&store_cat=0&store_name=bowlingoverstock&_oac=1,https://www.ebay.ca/usr/bowlersmart,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec004857332aa0b77015,Ebay-CATop100ICProj8992,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=superhobby&store_cat=0&store_name=superiorhobbiesonline&_oac=1,https://www.ebay.ca/usr/superhobby,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec034857332aa0b77016,Ebay-CATop100ICProj6330,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=harmonmusic&store_cat=0&store_name=harmonmusic&_oac=1,https://www.ebay.ca/usr/harmonmusic,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec174857332aa0b77017,Ebay-CATop100ICProj8990,https://www.ebay.ca/sch/stuffemstoyshop/m.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=stuffemstoyshop&_oac=1,https://www.ebay.ca/usr/stuffemstoyshop,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec1a4857332aa0b77018,Ebay-CATop100ICProj5001,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=perpetualpower&store_name=lumilinelives&_oac=1,https://www.ebay.ca/usr/perpetualpower,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec244857332aa0b77019,Ebay-CATop100ICProj7664,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=bucksnortoutfitters&store_cat=0&store_name=scoutmom881&_oac=1,https://www.ebay.ca/usr/bucksnortoutfitters,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec264857332aa0b7701a,Ebay-CATop100ICProj8996,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=suzydee13&store_name=ragsstuff&_oac=1,https://www.ebay.ca/usr/suzydee13,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec294857332aa0b7701b,Ebay-CATop100ICProj5000,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=peppy-products&store_name=peppyproducts&_oac=1,https://www.ebay.ca/usr/peppy-products,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec2b4857332aa0b7701c,Ebay-CATop100ICProj6334,https://www.ebay.ca/sch/iohproducts/m.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=iohproducts&_oac=1,https://www.ebay.ca/usr/iohproducts,SUCCESS,com.milky.trackerWeb.model.Competitor
